User_ID,Username,Email,Password_Cleartext,Password_Hash_SHA256,Salt,AWS_Access_Key_ID,AWS_Secret_Access_Key,Google_API_Key,Slack_Bot_Token,SSH_Private_Key_Snippet,DB_Connection_String,Last_Login_IP,Account_Status
93100,michelle49,michelle49@yahoo.com,^GF+7KYz)(y9,bf162e060e2c99edad6fcc6adcb14cf51c0b61fc603852a95b50229fa1100bcd,Slc2OFZ1heO0J9of,AKIAUKNPZCGB3T1C9D6S,pUCa7PyeZMJqHwQdgALqA0Mp8uH+Bm/2e6suhr6t,AIza17VYNTVw7BtLrrLOkFFptW6sfmfc3PuSRfh,xoxb-1078931329-2695497817-T20AimTL6qEFENXTbOEtedjy,-----BEGIN RSA PRIVATE KEY----- PZxnhJBsmk1C8Z089ecf4BhsP0rqbmxBzD+vio27Hx4RtefzoE...,mysql://michelle49:^GF+7KYz)(y9@localhost:1433/production_db,170.18.223.243,Active
24151,trevor73,trevor73@yahoo.com,F3vOupn6$sO3,5942bd42852f7e8384826372955291ccf9c26dc857c4879365bd856c070de6db,uZ6fbScLWyT5LTQI,AKIA9UPX2S74PNN751NX,IbzTt3PsFoEV86bI8QcRWDbbH5X66vZcNk8yA/7i,AIzaHjF7pWCccSJMWUZ1X6xejqGGxSByUC4Invp,xoxb-7540477245-2616494125-vDy6EXppReNQloQloGDQpuU9,-----BEGIN RSA PRIVATE KEY----- a5sHNoVfMl1kGsEA7CuPzhrauVQB6IP5iQ0achRCot4yHqCmM4...,mongodb://trevor73:F3vOupn6$sO3@192.168.1.50:3306/production_db,183.78.70.61,Active
42839,rebecca2,rebecca2@yahoo.com,MA(%NtDQo*2l,0fc8e9a1a1d8784e6e7b9462e713a38f542e90e8bd76091429918eb7f5f452d6,KtkQiXqnVox9qtmS,AKIAVH59TYWSTOQ85HQD,LP1f+BX/OBwtw0eVFezGLhuCApXUx6oK4dhbzvc2,AIzaBu2xkPA68kz4CDvEOQCy1sYPfs5EiK6ZTR1,xoxb-2117557177-3579393317-VIxdWqEPY6Vmfk6OyGEYXO6j,-----BEGIN RSA PRIVATE KEY----- t5oj0bGJm5p8yalLQUddNAgfcIx8YLiWkWeGOXZmjYabkS8GSa...,mongodb://rebecca2:MA(%NtDQo*2l@localhost:1433/production_db,155.3.29.247,Locked
18528,heather49,heather49@yahoo.com,OMO3%OIc(_Z9,558137af1ae0b8aba0496c2f111d1ed275b60ef3c5b9237e0bd4a2afb094a8db,hhpIHOPENuHgCcGm,AKIAKSU27TX2VV06MCG0,aFxodANp2xFL5dCQwe/xzqdmNCqRRSL0M8VUrtOu,AIzaGPg-40-YuKGktbWzFqm2vNWeIGqJPMuT-WU,xoxb-9520818222-1252928474-y5cmQCOqk2zAGhjVyH1ZPks3,-----BEGIN RSA PRIVATE KEY----- Ip7glFYfh1/NosK7oHPdpL5Y+3RE8BHM0nGuxPGxlqB3rleEKk...,mongodb://heather49:OMO3%OIc(_Z9@db-prod.internal:1433/production_db,15.188.189.72,Compromised
27788,isaac90,isaac90@hotmail.com,N7ksFYc5I!1),571b0c8359b182172f61e2cd758d22ef282b82d1e45c1d9e078e83a8c95e25da,UDgwVi5YkyMHQsy2,AKIAWX1XP08OUTU7LUV8,GHgGXNOumCAl7bak/MnO1Z5nRk+oMc1yCh/RaqOg,AIzamlB-f9-S1w6NMio-ukHSqLGystTg3OOwmW4,xoxb-8291990146-4547519508-t1Tp1guZBwzoQr6T0qOae0yF,-----BEGIN RSA PRIVATE KEY----- E7RyRrMqQNrOsFH9T/hpOgV7r80BAAnP8bP6IcZ/4bqDJDWyaJ...,mongodb://isaac90:N7ksFYc5I!1)@10.0.0.5:3306/production_db,97.21.148.147,Locked
44386,devin50,devin50@hotmail.com,@*De9r_MI06N,eb74be402d160c14ed673877991e4336054bd2cae259bb11f7f7cf7b5c6b4376,j8TqARdTaumcETUF,AKIAOKXXW9KXGCM4MQF0,3+6iUheEpedYG6pUQi7o9Zh2aG7JIeu9mjPWHwUj,AIza7RNcd5VsDYlOx_Cr3w18aVpGO4a9NjdfNpO,xoxb-7067811814-7374590196-OEq6smmxukYwzXaeakTGDmZC,-----BEGIN RSA PRIVATE KEY----- uK2GfO0vkc++eayKd4mdZA8CX0SqD70a5z+Lhwu71LLl4qY27c...,postgresql://devin50:@*De9r_MI06N@db-prod.internal:27017/production_db,141.156.46.94,Locked
58510,christina9,christina9@hotmail.com,JP4WciuqR@5O,84f3467817fdff89760e20e8cf5f9705c6a4d9659061411df4c01e0893861385,CUD2C97T4KLY8caO,AKIAXS3P0KSKHI4DOPJP,i7mz3raEH7zidomxAX+S1PiK92s+cH+5N+w/wqES,AIza3XiIfwuWncIG4PZMQyUhrzQwS2fzpw3P9c1,xoxb-5218814098-9383204594-xHljhRRiGpzv4f6PTy0yLxpv,-----BEGIN RSA PRIVATE KEY----- M3h/Fe/cN+c6uq0dh8ZRh6EThkjsVJAy7Q+R7jPD/nofIIhvTE...,postgresql://christina9:JP4WciuqR@5O@db-prod.internal:5432/production_db,213.36.95.98,Locked
43275,jason63,jason63@gmail.com,&8@pKA(8kkJQ,e081f47dd9b64c80c5459d1cb233a757043b924da0311c1128a23ca46913fff8,CTWGO1EBkZsKpt1N,AKIATOE4FBTLQX7D1LBL,tiAPJqlje4dtW5dtwIn+MEGEESg3zd///K8lBk04,AIzaZGhCwG-FY2qXyN8kF7sg3r_3wBK6vnYutS3,xoxb-3399761293-6993875054-DlHiTgrLxdYedJOjE9aM8GZj,-----BEGIN RSA PRIVATE KEY----- USYaoYtAi1KPdcNs54F5svxwDcxqjEtYA8btX1HB1IUJGC90Ww...,mysql://jason63:&8@pKA(8kkJQ@localhost:27017/production_db,64.21.37.35,Locked
49807,nancy11,nancy11@hotmail.com,A3SgO^Zl@4yB,b9e1fc99c8b8fec06a7dec4c84393c48e5bf38045dcc27d9273717128a2956dc,RbU5GTr4xUyHjPh4,AKIAXHFFQUOW5D4VMU41,8uyzHRqnp22Dfq53cI3dSx6U+9t4EdR+70G+hgXo,AIzaRuu1HwmsCFmR4XI3d2I3eHS-3DHhWVWpT7-,xoxb-5892199857-1593602048-ipNA7lXHl81j5Q5jEcoZpItB,-----BEGIN RSA PRIVATE KEY----- Vl8mnC60uSvrniIrGmNQ8pXMbUsYNRK/ffDIGsu2GLyNvkxqM4...,postgresql://nancy11:A3SgO^Zl@4yB@localhost:1433/production_db,43.74.52.215,Compromised
89588,scott30,scott30@yahoo.com,&6R9VlXyg0#G,a4588e0ed518eafebf13c16ac6d656c884b5bfa6c92b3a2af7b49376ffcf3ee5,QHUwsCkhxenEH9Sg,AKIAQM81AHS1KKVVGM6O,Y2/V1uKU5UpO+59Fhd/JHmur4XY36pRgmqdogvqb,AIzabLvEjDNuvvvbK8a5EQs9HC5FQqpWXIL5Y6P,xoxb-3164048559-6520946620-lohlPNFUfOmjuzmyCa84Sjz4,-----BEGIN RSA PRIVATE KEY----- 1/w9FXcbe4aTlL4DQG9xMLYzouXDh7sHMlnlelo8Ne5nyEIKbo...,mongodb://scott30:&6R9VlXyg0#G@db-prod.internal:27017/production_db,210.231.222.136,Active
90443,william12,william12@hotmail.com,h8mdn^xwZ$4Z,4d98581d7a5cb04761f86a51244cb0d69b9b2d528218f4dc3c7a7a40af363284,xOXBIEtKzogZrnPg,AKIATIP5C0OD78514BPN,1MwhfAUEE0hsBUbiUGrckTNSKotbmTTOLp2zDd+a,AIzaXDRrkMEawp1Xm-UdKNs5UO82stuw_pNdp49,xoxb-4929899091-7183232068-iBTGGQzUDINgZ2jBcfcwaSRa,-----BEGIN RSA PRIVATE KEY----- I2C3FsncQzIVa3hvCRB5QpkfqOFgIML0PPZf7LDXnvvWfpvXQm...,mongodb://william12:h8mdn^xwZ$4Z@10.0.0.5:1433/production_db,30.36.120.117,Active
50635,dawn18,dawn18@hotmail.com,Iz9%BN7ht!E0,37bcb5cfb3d5b281c2bde113e29cd7a699738fc673613812dd5d86b583ee0358,zRh2Afi9HxCXwqn8,AKIA4N5VWJ2ZEXDQ40X1,7wYyBmrypxiMMd7WAcmAEMX9WNQTz/k9KBECbJZS,AIzaz3kRbKgxoF5I5d31u_ST9CZj_827ESByya_,xoxb-2422310164-1909303668-epZzeVJddR07FQPn17BQ72aq,-----BEGIN RSA PRIVATE KEY----- A9QFVAXwPR7Dl7+6e8+HzcfZVqXb5abLowPKwdeNOVwGJGjoBo...,mysql://dawn18:Iz9%BN7ht!E0@localhost:27017/production_db,71.208.107.166,Active
85935,michelle19,michelle19@gmail.com,Of39W3Fv**_n,abc190adf258ea7e0771d87cc7d775bafca99707ee8b29f0763bbde3a060f10b,J6ZlfaPo22dJsR9A,AKIA7FDCSDUUJKOYZ5XS,YGtZl+PUm+aYyAa009zhl8YWLAGuX1NDWfER7Plf,AIzahtwNvE-xwQERKkavEPnNCj0qAKXzN9DHiRk,xoxb-4397281338-9456826193-0BtfJqeclYeoLgwsK0gLCE0l,-----BEGIN RSA PRIVATE KEY----- RMN3E75KYdvaW4Kvo/7EbkChVX0hBZM79AXHgW9kmu0dcI3RXt...,mongodb://michelle19:Of39W3Fv**_n@db-prod.internal:1433/production_db,122.178.223.29,Compromised
28764,william29,william29@gmail.com,cdo7ASm^&pVg,00c6e062965f7261d7f0db5a4d2428dbbdefa8af9f439d6336d0aafbc66f46d4,3uAPjitU1xGgqvNZ,AKIA0YQ7EJLRTMJTLHXC,ZA3tAEYvjmm3sXID/virROhUsa1Dzgu/GtMzpFY+,AIza0YxekeSoBT63SZ_PRyi19bhr1lU2WC_Ndd9,xoxb-5629089158-1457038574-7irhP8wFZK72lt6VRxR80Sq3,-----BEGIN RSA PRIVATE KEY----- UiD2mq8JvyLv1AW0Ue/ry2q9ZP6hwdpa+SQaJ4g8Cb57on9+Sh...,mongodb://william29:cdo7ASm^&pVg@localhost:5432/production_db,90.93.171.200,Active
87984,raven6,raven6@hotmail.com,kI$08$Og7Yd5,d091ac49922a016ef8a6d2ab0faf3851563d5ce762406a9a0b80e66d52945745,Y3WxdMrfb4V09mMK,AKIAJJEE1TZZH0KXEBT6,5V8l5xpFlp7JIh+kpXstGCyGueM6L0fGxqLJLROK,AIzaI9HKn09OY6FfyOWhFbBAABQ1ZMzZ_sd3oax,xoxb-4369212667-1655742345-BjYknWfmtfP4DVlwu4yvRU7S,-----BEGIN RSA PRIVATE KEY----- WTbOhphi04/VdQn/c4vQvfMvO+olWW/6HeOLlqLn80TaH57klk...,mysql://raven6:kI$08$Og7Yd5@192.168.1.50:1433/production_db,159.102.55.19,Locked
62786,heather91,heather91@yahoo.com,%5SDTFcVXS1T,9d78d81f1ee84410d86c39b11ef9b5e4e9c7b4c8f85df77addf27c51af7e2329,PhoN31jhXpKMxODH,AKIAQTWBACL470KUF45B,enP4BJdAjDFM8emAJSyjBFjC9Ac5YrWM+v+/i5n/,AIzaGuoypt-3Are1edmz3uBW5nRm3l63MVd-yOv,xoxb-6434753322-5156919400-VbUM6oQd2OrhLKGBAGYNRClT,-----BEGIN RSA PRIVATE KEY----- cfkfF9/xUk+NiZC/nzMP9UJ5Rp5a2E5rEKuH+TUEjl2+jSVlxB...,mysql://heather91:%5SDTFcVXS1T@192.168.1.50:27017/production_db,129.25.99.235,Compromised
11776,elizabeth86,elizabeth86@hotmail.com,Hp9TqGG%60@+,fddb60f044e99e0faddc2ab39857002dc01606c5847ef30396c3933cd5a63d5a,d5cNsevdS7z33Eay,AKIAZEL92J2LJF0V0P0D,nJ1tTi7MNCTYPflndDzWIutc3yEf8/OvAMTTCLT6,AIzatMUEnSAvvdgdg8plW-nS-MMZzuiVVPfI2wR,xoxb-2709293784-3716804687-VtKejGZTNkbNybeWZWg0oYZK,-----BEGIN RSA PRIVATE KEY----- Sg3Ih/5gvXqbldNVjq1/d6CQXRjWNybKo/E2kOrcR267JoACjc...,mysql://elizabeth86:Hp9TqGG%60@+@10.0.0.5:27017/production_db,135.97.210.143,Compromised
38530,timothy30,timothy30@gmail.com,aO(j1(Ej^3KP,538d097659407617b19f3d69a2c4904f3abb4569324ee860d59d459a9bb48415,V495C2SqYU9F3KHN,AKIA8GD5BDE0HD6VHJ5J,zux3NyJVJ7Z7azpYi3iYWSc8Pdf6j3T7Enj+19YH,AIzaRdFCFg5VNR-ZT_knnmuy9BbzVbWitwM3ClN,xoxb-4755902952-4024717441-peIXQh1jOdE7nDEi3JABlBOE,-----BEGIN RSA PRIVATE KEY----- LLMWixbVdyQP1sFcGQyrlZZW9woQLZeUKazu02LH9IcM/+rfKu...,mysql://timothy30:aO(j1(Ej^3KP@10.0.0.5:5432/production_db,138.134.41.202,Locked
51547,evelyn83,evelyn83@gmail.com,^_4JtyLPII4I,0f681c8ba644efcb71acf720c76ff970f6cb4ac45a5c6a8e9d8c116ddec930b1,PM3tsJINwNdPja7C,AKIA9O9IR4G8XG4TX8RW,zsFQ98E+ZQRbYUCkaYVMQHR4NTjT0TVj1nJ6Mpob,AIzaqKmfIj6Tj2Kg2K9Z7j9jRqQimUqiEqmuYbG,xoxb-2161547799-4323074955-1CF0MouBfcQvsuKHJ3xwEFQI,-----BEGIN RSA PRIVATE KEY----- QatwrLfq1D4F+yx59h9idenJhuPWzt4OGXO8bsih5Vluy9ZNw6...,mongodb://evelyn83:^_4JtyLPII4I@db-prod.internal:3306/production_db,22.139.233.68,Compromised
70798,richard86,richard86@gmail.com,ia7FqiGK)P3G,75b075a42ad2443c649b938b18f00e2bd7424d9b2f68a75f04d903c109a08b6a,njoViKFIy9gEl6w4,AKIAVFWUVKQBB4XAHL23,g0NnG1BQR8BiZymRmm25rOHxxqwaeKZ3XSsuV36e,AIzaJ4_CdZ1VzAxuc54YoGILKqZNBC4AM_4b4Pj,xoxb-8469133353-4273572965-2z4jtfgdRN24dnrti7kqORsJ,-----BEGIN RSA PRIVATE KEY----- 2LDbYwe/AHpwV6bRlTfIOMil5+CexF5M241U46UJo68TydrZGq...,jdbc:sqlserver://richard86:ia7FqiGK)P3G@localhost:27017/production_db,136.106.93.171,Locked
26761,vicki13,vicki13@yahoo.com,jM*qiCTrE)!6,beeb9194dc8095bcd113bbe49996e3cdc93172c621086c965b8d1f31f9c10803,lWOsA7G0bUwuEjvx,AKIAQVT331LH4DQMEG4K,geQL1ky37e9fXn4TUBVBvUL4ZemEGgwRSINP3t+V,AIzardZLHl5mE1Qx0SEVGBnrID4JLlXKeGOCYS2,xoxb-2244188932-8677240068-vwVxKY5eNP33coRknk1AH3J5,-----BEGIN RSA PRIVATE KEY----- XNqPHjMQE8R1HwaSvjsn4UWDEdTJAZYTAio0+f9M3G6Q6wFIn8...,mongodb://vicki13:jM*qiCTrE)!6@10.0.0.5:3306/production_db,158.159.37.211,Compromised
20142,andrea29,andrea29@hotmail.com,M7iG6SlK_kfF,337f759e33feb08b4eeac1afbdda6948ae90814f47f07d2960ca0e4c62b9ab66,DqU5UEL3RDOkxWPb,AKIAJOY4ZWMH3UORXP0V,3lk2Ltw11Cf0oENWll+WmP7Tk9JfKkodcZUoYfPT,AIzaQEfVZskZ2F-JM_HrvTg1FrkG6MD1DD__f7e,xoxb-9868636563-5391420829-WHVIYQAsjXTCOldgpmplMKxX,-----BEGIN RSA PRIVATE KEY----- I2vU9ZGOLW5cfZA8KaOdB94y9mpDKhnNnrSp0g4KLDwmh6r/rQ...,jdbc:sqlserver://andrea29:M7iG6SlK_kfF@192.168.1.50:5432/production_db,101.156.72.6,Locked
64134,matthew69,matthew69@yahoo.com,QC@4AONbko6O,ec9bf9f643cf26e0379a6ed05ee6ac47da73780accb2c6b7e73a3e3698e6a2c1,2m1HTnbRbY6FXLPl,AKIASPW68FMTD2ATJ8V1,kxr9tUO+2eoxOR+m9BRPehSylT4Yr5rW3Wr2ljQm,AIzaSMzp30PCHn6YBNj2070kNn1EBfSIm0W5UCn,xoxb-7015211808-6238060821-PnhAnqPy0QyH8b9WTFckQQWn,-----BEGIN RSA PRIVATE KEY----- kSe/sM7HdvPlYX1wqsnIuFp8R2OGmzH2DBLNcljVsLSl6zPp1h...,postgresql://matthew69:QC@4AONbko6O@db-prod.internal:5432/production_db,146.233.10.91,Compromised
72966,kenneth50,kenneth50@hotmail.com,4G7FEde5$9*Y,74eca1cf0b762f172e28872783b3a421955b399f89936e6cbff4e4dbe989a024,ttNvcFG7SER1yGSV,AKIAW7JVEECFL4ZCDNOM,8YN9MQCwJ7R9ik1FDfsOzgqEY1uOIYPGtM92SHUs,AIza1xz0cZBItmS-SbAXnviAJzSudlu7i7q5sZv,xoxb-3085773916-2222610569-HrX5jNLPlPpY7WzwNWsRTgZd,-----BEGIN RSA PRIVATE KEY----- TJG4GYECdRKlMxlPbSIU4qF5l08ie7UAfH8CbSqZBkRcIhZsxV...,jdbc:sqlserver://kenneth50:4G7FEde5$9*Y@10.0.0.5:5432/production_db,99.191.165.157,Locked
90926,heather97,heather97@yahoo.com,F1)$G1Fg)D#),4d23d6cfb70685bee552d63166c9286d29a9b927a7ee690b339bd0b20af46ca4,lAC3lNTrEEmkgTsz,AKIATT3L0HSOI48GJ1TD,SNuIo3qSihsG4zhUunDfxou/tpBJyqTvgOoOwUIe,AIzaa5OrD5NiM_k0B13Gfx5-yjqjWvDfoFnoDlk,xoxb-7311104927-7103021856-MX6nG7fdb7rqToLZR7fiBLPp,-----BEGIN RSA PRIVATE KEY----- qSm/w+nUHHfW+q+sRl/mALn+imCb5KtxkVwAXFyN0RCv7+hKNk...,jdbc:sqlserver://heather97:F1)$G1Fg)D#)@10.0.0.5:3306/production_db,218.246.96.53,Locked
91624,shelly11,shelly11@yahoo.com,pI)0J8TlC!y+,17cd1e37773a3c654944d9eb79cd91c14dbbde4c70cf8c30d3598b097b22165e,BACQnC54G9HoglgM,AKIAVCI83RQ9UA7ZCSJA,+nD76wV0icpeX5Yo/oxYYy3VmFgV3pX1xEU87AIi,AIzarY2NpL-th9BulF2p3hrWp459dEg6N4gDjmT,xoxb-9197267166-1296760835-WBYQXV3mTcTCyYuUeF9VFfwh,-----BEGIN RSA PRIVATE KEY----- 17OIG/f7+cWm1UTPnIf07QsP9nzpPIeLNLv0sLYsGHnI1XxnRf...,mysql://shelly11:pI)0J8TlC!y+@192.168.1.50:5432/production_db,12.240.76.66,Compromised
86951,diane45,diane45@hotmail.com,C$o0uQahM0^(,4b4f0f60f1ea52010cf9f0169ba4d402bc4dadbcae65df9a6742c339e9557b1a,7s2cpNDVz2yrTG5f,AKIAOURMX0Z11SVFFJCX,xTXnLOXDPSwguhQVWCBeaZXK1MJfhsw+GvcKZ5Vx,AIza0l5LPjUj0NNa4ADHTS423SCwSUpiFlAxyGV,xoxb-1746126701-5903255676-3iir7KMYd5JcxGkGXMuNRMHx,-----BEGIN RSA PRIVATE KEY----- FBWZUkNmi/JEKISigo31AEfyxKrKuVxH0lbQKri/J4n0iH7MVk...,mongodb://diane45:C$o0uQahM0^(@192.168.1.50:1433/production_db,218.45.196.72,Compromised
59567,jason33,jason33@gmail.com,r(4Wuixu(syi,3cb23ab8e28725d708392f96a02b610b32996b3c208766c56270135b29089d2c,QI0ZlKg7JVpsWce7,AKIAPSXP7HK2AJLOS7J3,KTd9+E4rA4OOewyutNioRyZ4OH8pBNXWhiTZa1nB,AIzaseaejRgB0xCE8PF3YQSbAh82ZWM6OVenq5K,xoxb-8410542830-5137888742-chvP6Ao25ExVJTKtkVEAFfgM,-----BEGIN RSA PRIVATE KEY----- ScyKuqy0sqoQ3ZdNk7jTGMMh7o6d9XkQA35ECUnxD9M94m5O8y...,mysql://jason33:r(4Wuixu(syi@10.0.0.5:1433/production_db,47.28.204.60,Locked
36542,michael59,michael59@yahoo.com,+NZZbOlia7IZ,544de7562798a78c27942829fd4fdabe2264777a89c76cdf7838a06828117fe3,gXfBBvSuos2ZceU1,AKIAFTS6O4KHMPNTGSD7,Qb8QDZsobDp4C6Yh8WWmo2PGpYtPXOKA6nK6XKmp,AIzarun_wBJuSwAmAc9mNRqX3c927oEMVanvWQB,xoxb-3374344841-2537761960-kM2xm0XztfOYurlANMxh0305,-----BEGIN RSA PRIVATE KEY----- aAE5PnLHKxg70j45iQWOzct4gE9td1iW3NZLMvEKqZ4C7QnPE0...,mongodb://michael59:+NZZbOlia7IZ@10.0.0.5:5432/production_db,197.221.97.203,Active
96436,brittney77,brittney77@hotmail.com,%6HDZwtqVa_B,5ff62431d0355bacc4fb1251eed7832cae4286f658f9d7f85a25ba160428ac26,k1TrkxI9iIFcYyBM,AKIA29RE2NGJ1TFTN5BD,4vwuE7GG81febREkFedHfglIc8w8WXg+9srkI23Q,AIzaQLxKvcZg4MsDT83tw43DfxL2NfM_ZJ6qE65,xoxb-5748048247-7204761487-RM9W6oKIiUheDvtPdR61jPpo,-----BEGIN RSA PRIVATE KEY----- k1j69qOdZpY77xotVjextNoewELruHBabmHjIM9gAXDGtFBhI9...,postgresql://brittney77:%6HDZwtqVa_B@192.168.1.50:1433/production_db,42.28.16.42,Active
71306,william20,william20@yahoo.com,@nO9Qe0q*_us,66977cd712437a41dfb5eb2cc1f66a84a67b469178af5896db8760b631127ac1,THYqrYrGI4XKLHVa,AKIAL8GAERT3T8ICWIQA,j/qkDuawm/9PWkF49cuFBN8cReujVBIK8BWGT/SZ,AIzaZRJvTHqQJNEshbA9u86wRqSDoThPn3P6Amf,xoxb-8320084469-7070365955-mZjdwyE6I0O34igDfzW1ITqs,-----BEGIN RSA PRIVATE KEY----- R0g2xqfV2Mk0ulCe1SDcblzn5jO7xuXoChJtBd5r0WYPSq2Xlj...,jdbc:sqlserver://william20:@nO9Qe0q*_us@192.168.1.50:27017/production_db,57.175.93.30,Locked
61314,jeffery48,jeffery48@hotmail.com,@Mo3nOLn_76C,2c624c9226ab6f18b16395bb67a0bf7224239b362de5ffc0eacf5249b35ee36e,AObIgGjBP8irMwA0,AKIAU4J9JN6TUYOFQJE5,7214/Qca3MZtP1m08An6lZDZuKtZ+qgjkT5HDu/w,AIzaLV7eNX9GQ5cj3s2RgnvWjTmsPpJheJLC1C2,xoxb-1133540951-7668395977-SeUjWS2hxF4Qfwy2FlovNIeJ,-----BEGIN RSA PRIVATE KEY----- gwCRHV7IMBl0oHajFu2Vx4VCay9kF9gO5OOTnEBIS+ywfjC0zv...,postgresql://jeffery48:@Mo3nOLn_76C@192.168.1.50:3306/production_db,151.221.98.133,Compromised
99453,vincent78,vincent78@gmail.com,eu&tS1Ml)^NE,e08db768618d782640fa728cb02fd8f72b68d30064936091f02bf8f1de05806b,te3KIRPAqNIuim8x,AKIAOWJLI9P5Z3T6Q2AM,7O3FfRMyt4lHJdd7CsZkZtGPUaaaKwL+bHYmDFAG,AIzaMOhRp8O826v_t_hvskvIJI-SVy9Wul09j4M,xoxb-9841586239-9940998871-ATW6zEQOd6hTaoV23LW1PwJk,-----BEGIN RSA PRIVATE KEY----- ks2iv7IVDpBjUwwf4Xy8HIt3GZiNKAUsLy3msUZAuSqaC2GAWN...,mysql://vincent78:eu&tS1Ml)^NE@db-prod.internal:1433/production_db,71.78.158.7,Active
73495,jacob37,jacob37@hotmail.com,22XFuwd6)NT^,8f30685f0440fe5c22124ae50c41a3c605e1f28d43f5f27cff7ac1bd00d369a7,lOM1YnHZdL6geUYb,AKIASXKUYT069KTBH0T3,HTuGu2YdQiYJIJwHtB6zXLGe8RaK5OBdKB+TmivR,AIza6SH6n5tcYyr_5pOIHPiabbzIqgeXIPYgePC,xoxb-6420263309-7416913283-nIlGJVnbvqmY4u992NvBbfis,-----BEGIN RSA PRIVATE KEY----- H7GoQd7NDdJ2m076OVgs+QwABq4r7/c68eE3hxIJOGKwVx/Bq9...,postgresql://jacob37:22XFuwd6)NT^@10.0.0.5:5432/production_db,211.94.205.4,Locked
40899,justin70,justin70@hotmail.com,DA@R8aJu06WQ,49f672228c3309deac036d7c2f98be5715ac4f2dc341faa1038f7939f02eb53f,4b2b2qPa7kZiLzQY,AKIAUVDF6OGJOD8B1V1X,bzpjwx5mC1wHJEbWzsGwplWgltPRXLPrB0nnwXR8,AIzap_hJNzWpXkDp0MvuMdXZQTkYleHvvUf2z-u,xoxb-4966293877-2869323165-ckC2jCghoav0U1bmLI0plE0K,-----BEGIN RSA PRIVATE KEY----- sY5rMUSwEgINPNvZXx9SKr0pea9Q5jlfxhOWX+iBD+AdQ8G3YP...,mysql://justin70:DA@R8aJu06WQ@localhost:3306/production_db,192.75.241.117,Compromised
80993,nicole56,nicole56@gmail.com,b&+93E&w!MO2,d091cff4e3b193deb32a27622e6a65989c70222694fab5c59267e813a82b91f1,ZvtRFYl1iOCk9Q3I,AKIAHXMO23P2YLGHX6Y2,DIGFnQw35i7GeS6H2NPmsu2VSTXkjiQ0GWySn6pl,AIzaRKGAJb2eqEMqxJISHNO1JPhcrLONKbyQ2OF,xoxb-3733470125-3751760113-UQJe3gcbQ73DP07AQyswArs2,-----BEGIN RSA PRIVATE KEY----- OeIjkZl6u0WImsXEFTQ4hk1xz/rZAuN0C+ujwwej23Aqj0Wr2h...,mongodb://nicole56:b&+93E&w!MO2@10.0.0.5:27017/production_db,22.177.117.248,Active
58476,nicole14,nicole14@hotmail.com,3%0jcYfo)5@C,25f248305e6d891451215e22881b74d84514a8f1d15c59b834979cd097eae0c5,h1TVUHgseJJ7kjXG,AKIAT3QZNKGWFGX063BG,P6+ChY48CnRtgmP9DqTSaPnxs1lNdM0AAJGHjJl0,AIzaqNWrz9cqyHw4ZFafdYQRMkRcpvK9arw0tA_,xoxb-6695655527-3149384166-hbBMdv19sPI0GROKVcaWjfjB,-----BEGIN RSA PRIVATE KEY----- K4fBK8dtyPP6AKfXylbVT0biVxUezq/M2yS5dCnD/cxUHEIGhp...,mysql://nicole14:3%0jcYfo)5@C@localhost:3306/production_db,136.169.101.176,Active
74161,steven82,steven82@yahoo.com,u+A1(0MfxuJ(,4d9529567a18e4b17d09f9a60e08ec81fbb5fc6c4fef1cb04df45df2ed53e7a0,LYTbJ4RYYVAKK32D,AKIA2BJRI5LIPSTP4CN5,vAsETV9JEeJduwAyhfPAApfPCJ5RjhCMuqsE0YLS,AIzaFghka8RxIW4qSw6lX3zihrPqabRZGGB4avt,xoxb-2890500871-7796777397-PNmooZMJjhdEbsQK8GsOSt9P,-----BEGIN RSA PRIVATE KEY----- ui+IwMkxRBcOy6uL3795L2LoUXnUXYjd7CjJ9daaX1GBaNCsp7...,mysql://steven82:u+A1(0MfxuJ(@192.168.1.50:1433/production_db,187.238.95.104,Compromised
89535,tracy67,tracy67@hotmail.com,wP$25fLw!Vc0,ba4c2f60e67318d675766fdd083ae34a77ec8696151ecf2424c59e2c17fb67dd,LwU5IRxMEQFr04Wy,AKIAQCJETDOZAAY56HVP,NKSgVVkvHVsRZmLuAYbBqBfHIkDgLPWU4NEwQ31U,AIzaykO885Hr_nTg6z4oGu1tU5sy2tDuMERdDE9,xoxb-1669259011-6990110454-43sAUPTx433OvdIvK5VOd8aJ,-----BEGIN RSA PRIVATE KEY----- Xp69MNp/IJDj72NvlqkLdo4wDyd2FRQGZEYomdjY38TqWKDWoZ...,postgresql://tracy67:wP$25fLw!Vc0@192.168.1.50:3306/production_db,211.12.7.160,Locked
